Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Login Type,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,3,4,89.91,255.0,Advance shipping,0,12,Baseball & Softball,Demo City,EE. UU.,XXXXXXXXX,Demo,550,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,6.1308,81.9595,LATAM,Demo City,Demo Country,550,4/8/2022 12:00,7504,182,30.23,0.1001,7504,75.51,0.3308,4,302.04,271.81,89.91,Caribbean,NA,COMPLETE,90001,182,12,Baseball & Softball Item #182,75.51,0,4/11/2022 12:00,Standard Class
DEBIT,4,4,-10.7,197.86,Shipping on time,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,92,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,-33.8967,-44.6814,USCA,Demo City,Demo Country,92,10/11/2023 21:00,7505,107,99.32,0.2946,7505,337.12,-0.045,1,337.12,237.8,-10.7,US Center,NA,PROCESSING,90001,107,5,Men's Footwear Item #107,337.12,0,10/15/2023 21:00,Standard Class
DEBIT,1,1,-25.2,220.28,Shipping on time,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,928,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,59.5485,101.098,USCA,Demo City,Demo Country,928,3/4/2023 18:00,7506,2,63.32,0.1909,7506,165.84,-0.0939,2,331.68,268.36,-25.2,West of USA,NA,COMPLETE,90001,2,15,Kids' Golf Clubs Item #2,165.84,0,3/5/2023 18:00,First Class
DEBIT,4,0,67.85,510.42,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,973,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,48.4622,6.5371,Africa,Demo City,Demo Country,973,2/24/2022 10:00,7507,174,65.83,0.0973,7507,225.51,0.1111,3,676.53,610.7,67.85,West Africa,NA,CLOSED,90001,174,7,Women's Apparel Item #174,225.51,0,2/28/2022 10:00,Same Day
DEBIT,2,2,26.93,429.58,Shipping on time,0,8,Consumer Electronics,Demo City,EE. UU.,XXXXXXXXX,Demo,427,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,39.5648,107.9109,Pacific Asia,Demo City,Demo Country,427,10/19/2023 21:00,7508,111,133.11,0.2045,7508,216.97,0.052,3,650.91,517.8,26.93,Oceania,NA,COMPLETE,90001,111,8,Consumer Electronics Item #111,216.97,0,10/21/2023 21:00,Second Class
DEBIT,5,1,43.22,331.89,Late delivery,1,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,663,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,48.8472,-74.0279,Pacific Asia,Demo City,Demo Country,663,6/5/2023 13:00,7509,79,182.42,0.3304,7509,184.04,0.1169,3,552.12,369.7,43.22,Oceania,NA,PENDING_PAYMENT,90001,79,17,GPS Devices Item #79,184.04,0,6/10/2023 13:00,First Class
DEBIT,3,4,203.15,1298.63,Advance shipping,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,462,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,-49.7317,101.5655,USCA,Demo City,Demo Country,462,1/14/2023 05:00,7510,171,666.77,0.3018,7510,441.86,0.1317,5,2209.3,1542.53,203.15,West of USA,NA,PENDING,90001,171,15,Kids' Golf Clubs Item #171,441.86,0,1/17/2023 05:00,Standard Class
DEBIT,5,1,415.54,1478.74,Shipping canceled,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,402,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,59.4334,-98.4986,USCA,Demo City,Demo Country,402,10/17/2023 18:00,7511,69,87.21,0.0478,7511,364.88,0.2392,5,1824.4,1737.19,415.54,Canada,NA,CANCELED,90001,69,15,Kids' Golf Clubs Item #69,364.88,0,10/22/2023 18:00,First Class
DEBIT,4,4,288.75,1323.28,Shipping on time,0,1,Strength Training,Demo City,EE. UU.,XXXXXXXXX,Demo,532,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,-2.0723,-8.9888,USCA,Demo City,Demo Country,532,6/20/2022 08:00,7512,189,688.21,0.3052,7512,450.99,0.1843,5,2254.95,1566.74,288.75,West of USA,NA,COMPLETE,90001,189,1,Strength Training Item #189,450.99,0,6/24/2022 08:00,Standard Class
DEBIT,8,4,184.41,1319.09,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,516,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,-46.7584,-87.8735,Europe,Demo City,Demo Country,516,6/30/2022 00:00,7513,124,208.92,0.1282,7513,407.41,0.1298,4,1629.64,1420.72,184.41,Southern Europe,NA,PROCESSING,90001,124,15,Kids' Golf Clubs Item #124,407.41,0,7/8/2022 00:00,Standard Class
DEBIT,2,1,70.96,554.87,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,900,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,21.1503,69.3246,Africa,Demo City,Demo Country,900,3/12/2023 07:00,7514,89,87.67,0.1346,7514,217.11,0.1259,3,651.33,563.66,70.96,North Africa,NA,COMPLETE,90001,89,7,Women's Apparel Item #89,217.11,0,3/14/2023 07:00,First Class
DEBIT,3,1,47.74,126.52,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,531,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,-38.9766,-65.0169,Europe,Demo City,Demo Country,531,9/5/2022 11:00,7515,30,31.67,0.1764,7515,44.89,0.3228,4,179.56,147.89,47.74,Southern Europe,NA,COMPLETE,90001,30,7,Women's Apparel Item #30,44.89,0,9/8/2022 11:00,First Class
DEBIT,3,4,19.53,496.28,Advance shipping,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,984,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,-18.4408,-28.8669,Europe,Demo City,Demo Country,984,3/8/2022 04:00,7516,194,215.03,0.2689,7516,159.93,0.0334,5,799.65,584.62,19.53,Western Europe,NA,CLOSED,90001,194,5,Men's Footwear Item #194,159.93,0,3/11/2022 04:00,Standard Class
DEBIT,2,2,-8.97,513.51,Shipping on time,0,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,291,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,-14.2337,-60.0532,Europe,Demo City,Demo Country,291,5/26/2023 10:00,7517,189,108.07,0.1479,7517,182.67,-0.0144,4,730.68,622.61,-8.97,Northern Europe,NA,COMPLETE,90001,189,7,Women's Apparel Item #189,182.67,0,5/28/2023 10:00,Second Class
DEBIT,4,1,8.18,197.48,Late delivery,1,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,951,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,47.7833,95.1761,Europe,Demo City,Demo Country,951,8/12/2022 13:00,7518,196,59.64,0.2314,7518,64.43,0.0413,4,257.72,198.08,8.18,Southern Europe,NA,PENDING_PAYMENT,90001,196,13,Cardio Equipment Item #196,64.43,0,8/16/2022 13:00,First Class
DEBIT,3,4,85.91,325.82,Advance shipping,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,675,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,24.8461,73.9257,Europe,Demo City,Demo Country,675,11/30/2023 02:00,7519,42,21.37,0.0595,7519,89.77,0.2544,4,359.08,337.71,85.91,Eastern Europe,NA,COMPLETE,90001,42,16,Golf Bags & Carts Item #42,89.77,0,12/3/2023 02:00,Standard Class
DEBIT,3,4,2.4,61.42,Advance shipping,0,11,Hunting & Shooting,Demo City,EE. UU.,XXXXXXXXX,Demo,850,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,7,Outdoors,55.8958,15.2825,Pacific Asia,Demo City,Demo Country,850,10/30/2023 03:00,7520,47,8.1,0.1033,7520,26.15,0.0341,3,78.45,70.35,2.4,Eastern Asia,NA,PENDING_PAYMENT,90001,47,11,Hunting & Shooting Item #47,26.15,0,11/2/2023 03:00,Standard Class
DEBIT,6,4,88.12,367.28,Late delivery,1,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,527,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,7,Outdoors,-47.4154,63.7247,USCA,Demo City,Demo Country,527,9/4/2022 19:00,7521,173,226.62,0.3317,7521,227.74,0.193,3,683.22,456.6,88.12,West of USA,NA,PENDING,90001,173,18,Water Sports Item #173,227.74,0,9/10/2022 19:00,Standard Class
DEBIT,4,4,11.73,150.35,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,483,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,42.5635,-66.2213,Pacific Asia,Demo City,Demo Country,483,9/14/2023 00:00,7522,11,28.6,0.147,7522,97.29,0.0707,2,194.58,165.98,11.73,Eastern Asia,NA,PENDING,90001,11,9,Basketball Item #11,97.29,0,9/18/2023 00:00,Standard Class
DEBIT,3,4,17.35,183.51,Advance shipping,0,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,165,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,4,Team Sports,-30.9559,20.2609,Africa,Demo City,Demo Country,165,5/7/2023 10:00,7523,26,74.56,0.2542,7523,146.66,0.0793,2,293.32,218.76,17.35,North Africa,NA,CLOSED,90001,26,4,Soccer Item #26,146.66,0,5/10/2023 10:00,Standard Class
DEBIT,3,4,282.86,968.34,Advance shipping,0,10,Camping & Hiking,Demo City,EE. UU.,XXXXXXXXX,Demo,283,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,-15.0282,-14.4356,Pacific Asia,Demo City,Demo Country,283,7/17/2023 01:00,7524,141,34.49,0.0278,7524,248.14,0.2345,5,1240.7,1206.21,282.86,South Asia,NA,CLOSED,90001,141,10,Camping & Hiking Item #141,248.14,0,7/20/2023 01:00,Standard Class
DEBIT,4,4,-1.5,82.2,Shipping on time,0,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,81,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,44.0622,-26.8574,Pacific Asia,Demo City,Demo Country,81,12/29/2023 22:00,7525,150,1.0,0.0106,7525,94.57,-0.016,1,94.57,93.57,-1.5,Oceania,NA,CLOSED,90001,150,4,Soccer Item #150,94.57,0,1/2/2024 22:00,Standard Class
DEBIT,3,4,8.16,42.78,Advance shipping,0,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,947,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,7,Outdoors,-44.0608,-1.3493,LATAM,Demo City,Demo Country,947,5/13/2023 18:00,7526,85,0.86,0.0184,7526,46.75,0.1778,1,46.75,45.89,8.16,Central America,NA,CLOSED,90001,85,18,Water Sports Item #85,46.75,0,5/16/2023 18:00,Standard Class
DEBIT,4,2,136.97,837.09,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,313,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,59.0294,-79.3302,Africa,Demo City,Demo Country,313,7/7/2023 05:00,7527,171,284.59,0.2455,7527,386.41,0.1566,3,1159.23,874.64,136.97,North Africa,NA,PENDING,90001,171,7,Women's Apparel Item #171,386.41,0,7/11/2023 05:00,Second Class
DEBIT,1,2,343.4,1112.9,Advance shipping,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,149,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,20.8862,-87.2274,LATAM,Demo City,Demo Country,149,6/20/2023 13:00,7528,135,26.53,0.0199,7528,444.41,0.2628,3,1333.23,1306.7,343.4,Central America,NA,PENDING_PAYMENT,90001,135,2,Cameras Item #135,444.41,0,6/21/2023 13:00,Second Class
DEBIT,3,4,43.89,126.53,Advance shipping,0,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,763,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,2.3766,44.1748,LATAM,Demo City,Demo Country,763,12/7/2023 11:00,7529,42,37.66,0.2107,7529,178.75,0.3111,1,178.75,141.09,43.89,Central America,NA,COMPLETE,90001,42,4,Soccer Item #42,178.75,0,12/10/2023 11:00,Standard Class
DEBIT,4,4,-7.8,206.47,Shipping on time,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,38,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,3,Golf,57.3779,-40.221,Africa,Demo City,Demo Country,38,4/11/2023 22:00,7530,6,20.99,0.0877,7530,239.35,-0.0357,1,239.35,218.36,-7.8,North Africa,NA,COMPLETE,90001,6,16,Golf Bags & Carts Item #6,239.35,0,4/15/2023 22:00,Standard Class
DEBIT,3,4,4.62,293.75,Advance shipping,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,780,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,17.4119,-111.0654,Pacific Asia,Demo City,Demo Country,780,2/2/2023 22:00,7531,70,15.2,0.0491,7531,154.78,0.0157,2,309.56,294.36,4.62,South Asia,NA,CLOSED,90001,70,15,Kids' Golf Clubs Item #70,154.78,0,2/5/2023 22:00,Standard Class
DEBIT,5,4,-6.52,178.24,Late delivery,1,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,532,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,-23.8496,22.4491,LATAM,Demo City,Demo Country,532,2/19/2023 22:00,7532,23,57.97,0.2425,7532,239.05,-0.036,1,239.05,181.08,-6.52,South America,NA,PENDING,90001,23,17,GPS Devices Item #23,239.05,0,2/24/2023 22:00,Standard Class
DEBIT,8,4,82.22,203.08,Late delivery,1,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,754,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,21.5906,-28.7264,Pacific Asia,Demo City,Demo Country,754,1/2/2023 20:00,7533,194,55.36,0.1904,7533,58.15,0.3493,5,290.75,235.39,82.22,Eastern Asia,NA,PROCESSING,90001,194,16,Golf Bags & Carts Item #194,58.15,0,1/10/2023 20:00,Standard Class
DEBIT,3,4,28.44,144.43,Advance shipping,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,602,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,-41.066,-73.3561,Pacific Asia,Demo City,Demo Country,602,2/7/2022 17:00,7534,113,74.19,0.3119,7534,237.85,0.1738,1,237.85,163.66,28.44,Southeast Asia,NA,ON_HOLD,90001,113,15,Kids' Golf Clubs Item #113,237.85,0,2/10/2022 17:00,Standard Class
DEBIT,4,4,286.85,877.17,Shipping on time,0,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,794,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,49.289,95.8871,LATAM,Demo City,Demo Country,794,12/17/2022 12:00,7535,178,303.83,0.2545,7535,238.77,0.3223,5,1193.85,890.02,286.85,Central America,NA,PROCESSING,90001,178,4,Soccer Item #178,238.77,0,12/21/2022 12:00,Standard Class
DEBIT,0,0,97.01,265.39,Shipping on time,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,681,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,21.1953,44.9107,USCA,Demo City,Demo Country,681,3/14/2022 20:00,7536,57,37.05,0.113,7536,163.92,0.3336,2,327.84,290.79,97.01,Canada,NA,PENDING,90001,57,16,Golf Bags & Carts Item #57,163.92,0,3/14/2022 20:00,Same Day
DEBIT,3,4,511.51,1337.04,Advance shipping,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,784,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,3,Golf,21.1333,111.955,USCA,Demo City,Demo Country,784,7/19/2022 08:00,7537,197,77.26,0.0443,7537,435.99,0.3069,4,1743.96,1666.7,511.51,Canada,NA,PENDING_PAYMENT,90001,197,16,Golf Bags & Carts Item #197,435.99,0,7/22/2022 08:00,Standard Class
DEBIT,2,2,13.53,641.33,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,409,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,-0.1881,114.2242,LATAM,Demo City,Demo Country,409,6/19/2022 03:00,7538,85,195.12,0.223,7538,218.75,0.0199,4,875.0,679.88,13.53,Central America,NA,COMPLETE,90001,85,9,Basketball Item #85,218.75,0,6/21/2022 03:00,Second Class
DEBIT,4,4,19.55,136.35,Shipping on time,0,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,347,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,39.3681,-111.4187,USCA,Demo City,Demo Country,347,9/1/2023 08:00,7539,146,21.14,0.1216,7539,86.94,0.128,2,173.88,152.74,19.55,US Center,NA,COMPLETE,90001,146,7,Women's Apparel Item #146,86.94,0,9/5/2023 08:00,Standard Class
DEBIT,8,4,1.82,339.95,Late delivery,1,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,834,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,34.3904,94.1124,Europe,Demo City,Demo Country,834,2/4/2023 19:00,7540,91,21.95,0.0579,7540,379.02,0.0051,1,379.02,357.07,1.82,Southern Europe,NA,PENDING_PAYMENT,90001,91,14,Fitness Accessories Item #91,379.02,0,2/12/2023 19:00,Standard Class
DEBIT,6,2,25.76,270.23,Late delivery,1,3,Golf Shoes,Demo City,EE. UU.,XXXXXXXXX,Demo,311,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,13.7368,12.3787,USCA,Demo City,Demo Country,311,11/11/2022 10:00,7541,24,69.0,0.2006,7541,85.99,0.0937,4,343.96,274.96,25.76,East of USA,NA,PENDING_PAYMENT,90001,24,3,Golf Shoes Item #24,85.99,0,11/17/2022 10:00,Second Class
DEBIT,4,4,19.87,189.45,Shipping on time,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,680,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,4.1449,-41.7268,Europe,Demo City,Demo Country,680,6/10/2022 16:00,7542,127,65.32,0.2316,7542,56.41,0.0917,5,282.05,216.73,19.87,Eastern Europe,NA,COMPLETE,90001,127,5,Men's Footwear Item #127,56.41,0,6/14/2022 16:00,Standard Class
DEBIT,0,1,162.99,467.54,Advance shipping,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,164,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,-3.128,114.3811,Europe,Demo City,Demo Country,164,11/9/2023 05:00,7543,100,58.11,0.0999,7543,193.9,0.3113,3,581.7,523.59,162.99,Southern Europe,NA,PROCESSING,90001,100,16,Golf Bags & Carts Item #100,193.9,0,11/9/2023 05:00,First Class
DEBIT,0,0,319.29,1332.83,Shipping on time,0,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,846,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,6,Fan Shop,44.476,119.0658,Pacific Asia,Demo City,Demo Country,846,12/7/2022 20:00,7544,98,507.33,0.2526,7544,401.69,0.2127,5,2008.45,1501.12,319.29,Southeast Asia,NA,PROCESSING,90001,98,6,Cleats Item #98,401.69,0,12/7/2022 20:00,Same Day
DEBIT,6,4,434.73,1631.8,Late delivery,1,1,Strength Training,Demo City,EE. UU.,XXXXXXXXX,Demo,316,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,52.3952,9.3391,Pacific Asia,Demo City,Demo Country,316,7/31/2023 22:00,7545,154,45.35,0.0238,7545,476.39,0.2337,4,1905.56,1860.21,434.73,South Asia,NA,COMPLETE,90001,154,1,Strength Training Item #154,476.39,0,8/6/2023 22:00,Standard Class
DEBIT,4,4,173.91,669.21,Shipping on time,0,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,860,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,24.7788,-38.7693,Europe,Demo City,Demo Country,860,3/1/2023 06:00,7546,160,256.01,0.2554,7546,334.13,0.233,3,1002.39,746.38,173.91,Southern Europe,NA,COMPLETE,90001,160,18,Water Sports Item #160,334.13,0,3/5/2023 06:00,Standard Class
DEBIT,6,4,252.57,1599.03,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,942,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,57.9743,-45.2423,Africa,Demo City,Demo Country,942,3/11/2023 16:00,7547,51,66.47,0.037,7547,449.1,0.146,4,1796.4,1729.93,252.57,Southern Africa,NA,PROCESSING,90001,51,15,Kids' Golf Clubs Item #51,449.1,0,3/17/2023 16:00,Standard Class
DEBIT,4,4,48.87,707.1,Shipping on time,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,888,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,55.6986,9.4827,USCA,Demo City,Demo Country,888,7/1/2023 18:00,7548,16,281.15,0.2417,7548,290.8,0.0554,4,1163.2,882.05,48.87,US Center,NA,COMPLETE,90001,16,13,Cardio Equipment Item #16,290.8,0,7/5/2023 18:00,Standard Class
DEBIT,8,4,100.94,354.19,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,665,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,15.588,19.3071,Pacific Asia,Demo City,Demo Country,665,4/4/2023 10:00,7549,33,65.37,0.1523,7549,107.31,0.2774,4,429.24,363.87,100.94,Eastern Asia,NA,COMPLETE,90001,33,7,Women's Apparel Item #33,107.31,0,4/12/2023 10:00,Standard Class
DEBIT,7,4,61.53,1066.52,Late delivery,1,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,594,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,3.306,-11.7761,Europe,Demo City,Demo Country,594,2/12/2023 01:00,7550,19,61.4,0.0531,7550,289.06,0.0562,4,1156.24,1094.84,61.53,Northern Europe,NA,PENDING,90001,19,6,Cleats Item #19,289.06,0,2/19/2023 01:00,Standard Class
DEBIT,3,2,248.23,1545.77,Late delivery,1,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,467,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,7,Outdoors,7.307,10.9573,Pacific Asia,Demo City,Demo Country,467,1/9/2023 20:00,7551,194,13.77,0.0074,7551,372.15,0.1344,5,1860.75,1846.98,248.23,Eastern Asia,NA,PENDING_PAYMENT,90001,194,18,Water Sports Item #194,372.15,0,1/12/2023 20:00,Second Class
DEBIT,5,1,-3.44,89.32,Late delivery,1,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,99,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,-3.6549,-37.4953,LATAM,Demo City,Demo Country,99,5/9/2023 17:00,7552,110,45.57,0.2959,7552,51.33,-0.0317,3,153.99,108.42,-3.44,Caribbean,NA,PENDING_PAYMENT,90001,110,5,Men's Footwear Item #110,51.33,0,5/14/2023 17:00,First Class
DEBIT,3,4,75.61,427.37,Advance shipping,0,12,Baseball & Softball,Demo City,EE. UU.,XXXXXXXXX,Demo,680,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,4,Team Sports,41.71,82.9667,Africa,Demo City,Demo Country,680,3/2/2022 03:00,7553,4,201.91,0.3079,7553,218.59,0.1666,3,655.77,453.86,75.61,West Africa,NA,CLOSED,90001,4,12,Baseball & Softball Item #4,218.59,0,3/5/2022 03:00,Standard Class
DEBIT,4,4,10.85,96.3,Shipping on time,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,210,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,3,Golf,28.0727,13.3707,LATAM,Demo City,Demo Country,210,11/27/2022 04:00,7554,169,14.47,0.1295,7554,55.85,0.1116,2,111.7,97.23,10.85,South America,NA,PENDING_PAYMENT,90001,169,16,Golf Bags & Carts Item #169,55.85,0,12/1/2022 04:00,Standard Class
DEBIT,1,1,94.22,264.72,Shipping on time,0,11,Hunting & Shooting,Demo City,EE. UU.,XXXXXXXXX,Demo,539,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,15.6172,-32.0716,USCA,Demo City,Demo Country,539,6/5/2022 14:00,7555,30,95.73,0.2308,7555,207.39,0.2953,2,414.78,319.05,94.22,US Center,NA,CLOSED,90001,30,11,Hunting & Shooting Item #30,207.39,0,6/6/2022 14:00,First Class
DEBIT,3,2,29.08,772.4,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,188,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,3,Golf,39.1199,83.6197,Europe,Demo City,Demo Country,188,11/5/2023 22:00,7556,167,350.56,0.3044,7556,287.91,0.0363,4,1151.64,801.08,29.08,Eastern Europe,NA,CLOSED,90001,167,15,Kids' Golf Clubs Item #167,287.91,0,11/8/2023 22:00,Second Class
DEBIT,3,4,64.71,1740.83,Advance shipping,0,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,398,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,7,Outdoors,16.1715,60.6163,USCA,Demo City,Demo Country,398,7/8/2023 17:00,7557,24,57.0,0.0314,7557,363.07,0.0368,5,1815.35,1758.35,64.71,US Center,NA,COMPLETE,90001,24,18,Water Sports Item #24,363.07,0,7/11/2023 17:00,Standard Class
DEBIT,7,4,-13.6,297.25,Late delivery,1,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,488,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,50.0696,55.0678,Europe,Demo City,Demo Country,488,7/12/2023 23:00,7558,52,66.37,0.1771,7558,187.37,-0.0441,2,374.74,308.37,-13.6,Southern Europe,NA,COMPLETE,90001,52,6,Cleats Item #52,187.37,0,7/19/2023 23:00,Standard Class
DEBIT,1,2,36.99,287.92,Advance shipping,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,527,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,-48.4233,-101.738,LATAM,Demo City,Demo Country,527,6/9/2022 17:00,7559,190,55.26,0.1487,7559,74.33,0.1169,5,371.65,316.39,36.99,South America,NA,PENDING,90001,190,2,Cameras Item #190,74.33,0,6/10/2022 17:00,Second Class
